"Analysis","Method","Effect","Strata","Cutpoint","TV.age","Outcome","Doubly.robust","Covariates","Missing","Order","Sample.weights","Attention.cutpoint","Estimate","StdErr","p","CI.lower","CI.upper"
"PSA","IPTW","ATE",NA,"40/60","~1.5","Raw","Yes","Expanded","trees",NA,NA,NA,0.00949321820323565,0.0233800146711808,0.68477034363095,-0.0363307685102968,0.0553172049167681
"PSA","IPTW","ATE",NA,"40/60","~1.5","Raw","Yes","Expanded","trees",NA,"Sample weights",NA,-0.0150788787314873,0.0286400433319155,0.59862004113898,-0.0712123321777083,0.0410545747147337
"PSA","IPTW","ATE",NA,"40/60","~1.5","Within-sex SS","No","Expanded","trees",NA,NA,NA,-0.661161278638616,0.755167559506078,0.381419340715177,-2.14126249756354,0.818939940286304
"PSA","IPTW","ATE",NA,"40/60","~1.5","Within-sex SS","No","Expanded","trees",NA,"Sample weights",NA,0.293018447354578,0.872277642778921,0.736970926250243,-1.4166143170116,2.00265121172076
"PSA","IPTW","ATE",NA,"40/60","~1.5","Within-sex SS","Yes","Expanded","trees",NA,NA,NA,-1.09617619332717,0.808431660961691,0.175326562857145,-2.68067313277398,0.488320746119643
"PSA","IPTW","ATE",NA,"40/60","~1.5","Within-sex SS","Yes","Expanded","trees",NA,"Sample weights",NA,-0.340900564311269,0.948228859699905,0.719262191619417,-2.19939497842457,1.51759384980203
"PSA","IPTW","ATT",NA,"40/60","~1.5","Raw","No","Expanded","trees",NA,NA,NA,0.0222827803223601,0.0250489690739575,0.373823497322878,-0.0268122969124543,0.0713778575571744
"PSA","IPTW","ATT",NA,"40/60","~1.5","Raw","No","Expanded","trees",NA,"Sample weights",NA,-0.000478043614484143,0.0278911239892592,0.986327235018331,-0.0551436421217732,0.0541875548928049
"PSA","IPTW","ATT",NA,"40/60","~1.5","Raw","Yes","Expanded","trees",NA,NA,NA,0.0256917275192005,0.0250585869463625,0.305400740763348,-0.0234222003991354,0.0748056554375364
"PSA","IPTW","ATT",NA,"40/60","~1.5","Raw","Yes","Expanded","trees",NA,"Sample weights",NA,0.00698280844478767,0.0292776437628132,0.811523090849061,-0.0504003188825199,0.0643659357720952
"PSA","IPTW","ATT",NA,"40/60","~1.5","Within-sex SS","No","Expanded","trees",NA,NA,NA,-1.41932007633022,0.862046277754858,0.0998586880769918,-3.10889973373655,0.270259581076117
"PSA","IPTW","ATT",NA,"40/60","~1.5","Within-sex SS","No","Expanded","trees",NA,"Sample weights",NA,-0.64290221298586,0.956669479144558,0.501663296869054,-2.51793993721789,1.23213551124617
"PSA","IPTW","ATT",NA,"40/60","~1.5","Within-sex SS","Yes","Expanded","trees",NA,NA,NA,-1.75015114109784,0.886665137711995,0.0485823639424524,-3.4879828773606,-0.0123194048350852
"PSA","IPTW","ATT",NA,"40/60","~1.5","Within-sex SS","Yes","Expanded","trees",NA,"Sample weights",NA,-0.9766852331392,1.01234543767036,0.334814241191732,-2.96084583088654,1.00747536460814
"PSA","IPTW","ATE",NA,"40/60","~3","Raw","No","Expanded","trees",NA,NA,NA,-0.0506767829188016,0.0206690106788917,0.0143145758461504,-0.0911872994455031,-0.0101662663921001
"PSA","IPTW","ATE",NA,"40/60","~3","Raw","No","Expanded","trees",NA,"Sample weights",NA,-0.0784110758728343,0.023270999387901,0.00077015535086342,-0.124021396557374,-0.0328007551882948
"PSA","IPTW","ATE",NA,"40/60","~3","Raw","Yes","Expanded","trees",NA,NA,NA,-0.0411922388648335,0.0202194359450792,0.0417923040679338,-0.0808216051049032,-0.00156287262476373
"PSA","IPTW","ATE",NA,"40/60","~3","Raw","Yes","Expanded","trees",NA,"Sample weights",NA,-0.0600141139609368,0.0231963850112988,0.00976505908262185,-0.105478193154607,-0.0145500347672664
"PSA","IPTW","ATE",NA,"40/60","~3","Within-sex SS","No","Expanded","trees",NA,NA,NA,1.3492418260405,0.717863945961318,0.0603492085907725,-0.0577456538434931,2.75622930592449
"PSA","IPTW","ATE",NA,"40/60","~3","Within-sex SS","No","Expanded","trees",NA,"Sample weights",NA,2.30594876881943,0.821033415684612,0.00503446656141118,0.696752843973686,3.91514469366517
"PSA","IPTW","ATE",NA,"40/60","~3","Within-sex SS","Yes","Expanded","trees",NA,NA,NA,1.06678731210427,0.728684099853742,0.143401161069693,-0.361407279716051,2.4949819039246
"PSA","IPTW","ATE",NA,"40/60","~3","Within-sex SS","Yes","Expanded","trees",NA,"Sample weights",NA,1.85138605238246,0.837350850344225,0.0271826005934306,0.210208543283791,3.49256356148113
"PSA","IPTW","ATT",NA,"40/60","~3","Raw","No","Expanded","trees",NA,NA,NA,-0.0372902394215009,0.0237299751439204,0.116268712778609,-0.0838001360576154,0.00921965721461373
"PSA","IPTW","ATT",NA,"40/60","~3","Raw","No","Expanded","trees",NA,"Sample weights",NA,-0.0796921350215126,0.0238911521360471,0.000869597674707262,-0.126517932757332,-0.0328663372856932
"PSA","IPTW","ATT",NA,"40/60","~3","Raw","Yes","Expanded","trees",NA,NA,NA,-0.0355294208709806,0.0241479295187626,0.141423153695498,-0.082858493028967,0.0117996512870057
"PSA","IPTW","ATT",NA,"40/60","~3","Raw","Yes","Expanded","trees",NA,"Sample weights",NA,-0.0647253649255802,0.0252477522560524,0.0104602782968101,-0.114210050038033,-0.0152406798131276
"PSA","IPTW","ATT",NA,"40/60","~3","Within-sex SS","No","Expanded","trees",NA,NA,NA,0.745570828369117,0.792367310543665,0.346872867244646,-0.80744056282333,2.29858221956156
"PSA","IPTW","ATT",NA,"40/60","~3","Within-sex SS","No","Expanded","trees",NA,"Sample weights",NA,2.13942041282288,0.812692921031606,0.00855478679197328,0.546571557110276,3.73226926853548
"PSA","IPTW","ATT",NA,"40/60","~3","Within-sex SS","Yes","Expanded","trees",NA,NA,NA,0.73099407011663,0.839488939053304,0.384033201073155,-0.914374015847587,2.37636215608085
"PSA","IPTW","ATT",NA,"40/60","~3","Within-sex SS","Yes","Expanded","trees",NA,"Sample weights",NA,1.88918231688697,0.864364034787753,0.0290067564835174,0.195059939171249,3.58330469460269
"PSA","IPTW","ATE",NA,"50","~1.5","Raw","No","Original","trees",NA,NA,NA,0.000414662471840353,0.0193207078231598,0.982879168982408,-0.0374532290173741,0.0382825539610549
"PSA","IPTW","ATE",NA,"50","~1.5","Raw","No","Original","trees",NA,"Sample weights",NA,-0.0321481414035814,0.0219551753305276,0.143277285206739,-0.0751794943256777,0.0108832115185149
"PSA","IPTW","ATE",NA,"50","~1.5","Raw","Yes","Original","trees",NA,NA,NA,0.0117282748174085,0.0203905493864792,0.565239345787082,-0.0282364676050761,0.0516930172398931
"PSA","IPTW","ATE",NA,"50","~1.5","Raw","Yes","Original","trees",NA,"Sample weights",NA,-0.01237207807252,0.0238273558383495,0.603657604688189,-0.0590728373625051,0.0343286812174652
"PSA","IPTW","ATE",NA,"50","~1.5","Within-sex SS","No","Original","trees",NA,NA,NA,-0.523930079847104,0.66305017222088,0.429515603028722,-1.82348453734311,0.775624377648901
"PSA","IPTW","ATE",NA,"50","~1.5","Within-sex SS","No","Original","trees",NA,"Sample weights",NA,0.488923597596354,0.752052388192928,0.515690166835627,-0.985071997749121,1.96291919294183
"PSA","IPTW","ATE",NA,"50","~1.5","Within-sex SS","Yes","Original","trees",NA,NA,NA,-0.943629944185484,0.702510351343874,0.179369085522688,-2.32052493158606,0.433265043215089
"PSA","IPTW","ATE",NA,"50","~1.5","Within-sex SS","Yes","Original","trees",NA,"Sample weights",NA,-0.196937034722405,0.804927958221649,0.806744496171416,-1.7745668429862,1.38069277354139
"PSA","IPTW","ATT",NA,"50","~1.5","Raw","No","Original","trees",NA,NA,NA,0.0178502658608811,0.0216353979069603,0.409440789853805,-0.0245543348279543,0.0602548665497166
"PSA","IPTW","ATT",NA,"50","~1.5","Raw","No","Original","trees",NA,"Sample weights",NA,-0.0120434081652383,0.0229376351923856,0.599605769076258,-0.0570003470328324,0.0329135307023559
"PSA","IPTW","ATT",NA,"50","~1.5","Raw","Yes","Original","trees",NA,NA,NA,0.0214554087852088,0.0212872075949706,0.313636018100477,-0.020266751432361,0.0631775690027786
"PSA","IPTW","ATT",NA,"50","~1.5","Raw","Yes","Original","trees",NA,"Sample weights",NA,-0.00150178339631971,0.0232078411850629,0.948411885832591,-0.0469883162779684,0.043984749485329
"PSA","IPTW","ATT",NA,"50","~1.5","Within-sex SS","No","Original","trees",NA,NA,NA,-1.05107382051292,0.729382132414802,0.149728379691496,-2.48063653101296,0.378488889987115
"PSA","IPTW","ATT",NA,"50","~1.5","Within-sex SS","No","Original","trees",NA,"Sample weights",NA,-0.0582057414581702,0.795861789660413,0.941705632338592,-1.61806618586417,1.50165470294783
"PSA","IPTW","ATT",NA,"50","~1.5","Within-sex SS","Yes","Original","trees",NA,NA,NA,-1.34476234932133,0.735349120773142,0.0676052534875059,-2.78602014209989,0.0964954434572198
"PSA","IPTW","ATT",NA,"50","~1.5","Within-sex SS","Yes","Original","trees",NA,"Sample weights",NA,-0.527051705910627,0.81029979466878,0.515491462038088,-2.11521012014164,1.06110670832038
"PSA","IPTW","ATE",NA,"50","~3","Raw","No","Original","trees",NA,NA,NA,-0.0507742216199405,0.0178035192121259,0.00438895914279832,-0.0856684780737742,-0.0158799651661069
"PSA","IPTW","ATE",NA,"50","~3","Raw","No","Original","trees",NA,"Sample weights",NA,-0.0763640870772831,0.0201024944907932,0.000149654154626307,-0.115764252278653,-0.0369639218759136
"PSA","IPTW","ATE",NA,"50","~3","Raw","Yes","Original","trees",NA,NA,NA,-0.0390519869557499,0.0175487756833487,0.0261671784984727,-0.0734469552678856,-0.0046570186436142
"PSA","IPTW","ATE",NA,"50","~3","Raw","Yes","Original","trees",NA,"Sample weights",NA,-0.0615306163404991,0.0197050338509613,0.00181781537011608,-0.100151773002526,-0.0229094596784724
"PSA","IPTW","ATE",NA,"50","~3","Within-sex SS","No","Original","trees",NA,NA,NA,1.28833127448182,0.638210688921884,0.043654071509993,0.0374613096464325,2.53920123931721
"PSA","IPTW","ATE",NA,"50","~3","Within-sex SS","No","Original","trees",NA,"Sample weights",NA,2.27430271624595,0.725211706308944,0.00173698430057272,0.852913890713577,3.69569154177831
"PSA","IPTW","ATE",NA,"50","~3","Within-sex SS","Yes","Original","trees",NA,NA,NA,1.04957882660077,0.642817890821301,0.102672273311093,-0.210321088026977,2.30947874122852
"PSA","IPTW","ATE",NA,"50","~3","Within-sex SS","Yes","Original","trees",NA,"Sample weights",NA,1.94078470573769,0.724368320656524,0.00743822978439542,0.521048885709143,3.36052052576624
"PSA","IPTW","ATT",NA,"50","~3","Raw","No","Original","trees",NA,NA,NA,-0.0440523006653875,0.0197108326397085,0.0255289768361873,-0.0826848227445127,-0.00541977858626225
"PSA","IPTW","ATT",NA,"50","~3","Raw","No","Original","trees",NA,"Sample weights",NA,-0.0792015757014657,0.0207665626319746,0.00014082000875042,-0.119903290542831,-0.0384998608601002
"PSA","IPTW","ATT",NA,"50","~3","Raw","Yes","Original","trees",NA,NA,NA,-0.0227798719342255,0.0209354397198513,0.276697434576289,-0.0638125797856434,0.0182528359171925
"PSA","IPTW","ATT",NA,"50","~3","Raw","Yes","Original","trees",NA,"Sample weights",NA,-0.0633703135806269,0.0220047674437061,0.00402615329013912,-0.10649886525847,-0.0202417619027835
"PSA","IPTW","ATT",NA,"50","~3","Within-sex SS","No","Original","trees",NA,NA,NA,0.800319384399906,0.692436686479928,0.247898760835054,-0.556831582675006,2.15747035147482
"PSA","IPTW","ATT",NA,"50","~3","Within-sex SS","No","Original","trees",NA,"Sample weights",NA,2.1095483742649,0.721536950659445,0.00349754298821896,0.695361937457532,3.52373481107226
"PSA","IPTW","ATT",NA,"50","~3","Within-sex SS","Yes","Original","trees",NA,NA,NA,0.207702647301163,0.74941101937674,0.781694067122819,-1.2611159602947,1.67652125489702
"PSA","IPTW","ATT",NA,"50","~3","Within-sex SS","Yes","Original","trees",NA,"Sample weights",NA,1.66175001628315,0.771722002004402,0.0314307146040041,0.149202686277373,3.17429734628892
"PSA","IPTW","ATE",NA,"50","~1.5","Raw","No","Expanded","trees",NA,NA,NA,-0.00112080829322122,0.0195250561637901,0.954229362208515,-0.0393892151703715,0.0371475985839291
"PSA","IPTW","ATE",NA,"50","~1.5","Raw","No","Expanded","trees",NA,"Sample weights",NA,-0.0342890044164385,0.0221976689309825,0.122572051954479,-0.077795636061908,0.00921762722903093
"PSA","IPTW","ATE",NA,"50","~1.5","Raw","Yes","Expanded","trees",NA,NA,NA,0.00939025353882537,0.0205639657823418,0.647986993219615,-0.0309143787738787,0.0496948858515294
"PSA","IPTW","ATE",NA,"50","~1.5","Raw","Yes","Expanded","trees",NA,"Sample weights",NA,-0.0152698456432686,0.0241759160595327,0.527718538683449,-0.0626537704132161,0.0321140791266789
"PSA","IPTW","ATE",NA,"50","~1.5","Within-sex SS","No","Expanded","trees",NA,NA,NA,-0.489562913305079,0.664393763960182,0.461296216465903,-1.79175076222004,0.812624935609882
"PSA","IPTW","ATE",NA,"50","~1.5","Within-sex SS","No","Expanded","trees",NA,"Sample weights",NA,0.526027453040144,0.754522730499038,0.485780261626205,-0.952809924254792,2.00486483033508
"PSA","IPTW","ATE",NA,"50","~1.5","Within-sex SS","Yes","Expanded","trees",NA,NA,NA,-0.894869831551511,0.70186959769143,0.202481810187601,-2.27050896487033,0.480769301767308
"PSA","IPTW","ATE",NA,"50","~1.5","Within-sex SS","Yes","Expanded","trees",NA,"Sample weights",NA,-0.136745494471694,0.808597719538461,0.86572580013614,-1.7215679027483,1.44807691380491
"PSA","IPTW","ATT",NA,"50","~1.5","Raw","No","Expanded","trees",NA,NA,NA,0.0153935766532109,0.0218586172673237,0.481368093431108,-0.0274485259425888,0.0582356792490106
"PSA","IPTW","ATT",NA,"50","~1.5","Raw","No","Expanded","trees",NA,"Sample weights",NA,-0.0138223473600275,0.0230984178622509,0.5496325860559,-0.0590944144698958,0.0314497197498409
"PSA","IPTW","ATT",NA,"50","~1.5","Raw","Yes","Expanded","trees",NA,NA,NA,0.0208587727003133,0.0218768648672927,0.340482412828428,-0.0220190945342301,0.0637366399348567
"PSA","IPTW","ATT",NA,"50","~1.5","Raw","Yes","Expanded","trees",NA,"Sample weights",NA,-0.000495650535640862,0.0241156616976167,0.983604442916664,-0.0477614789263217,0.04677017785504
"PSA","IPTW","ATT",NA,"50","~1.5","Within-sex SS","No","Expanded","trees",NA,NA,NA,-0.9817448610911,0.735641474099757,0.182178397512403,-2.42357565586058,0.460085933678377
"PSA","IPTW","ATT",NA,"50","~1.5","Within-sex SS","No","Expanded","trees",NA,"Sample weights",NA,-0.0251631036845187,0.803400105280791,0.975016865614667,-1.59979837521056,1.54947216784152
"PSA","IPTW","ATT",NA,"50","~1.5","Within-sex SS","Yes","Expanded","trees",NA,NA,NA,-1.31341549125503,0.747649444385057,0.0791355232992829,-2.77878147531113,0.151950492801059
"PSA","IPTW","ATT",NA,"50","~1.5","Within-sex SS","Yes","Expanded","trees",NA,"Sample weights",NA,-0.571742570783954,0.834707694005781,0.493456996523781,-2.20773958865376,1.06425444708586
"PSA","IPTW","ATE",NA,"50","~3","Raw","No","Expanded","trees",NA,NA,NA,-0.0480137022911585,0.0179341171833375,0.00748239275860193,-0.0831639260650208,-0.0128634785172961
"PSA","IPTW","ATE",NA,"50","~3","Raw","No","Expanded","trees",NA,"Sample weights",NA,-0.0754971359209483,0.0201463086358609,0.000183567563165337,-0.114983175268664,-0.0360110965732328
"PSA","IPTW","ATE",NA,"50","~3","Raw","Yes","Expanded","trees",NA,NA,NA,-0.0357669720746906,0.0176576836562758,0.0429379997591954,-0.0703753960913926,-0.00115854805798855
"PSA","IPTW","ATE",NA,"50","~3","Raw","Yes","Expanded","trees",NA,"Sample weights",NA,-0.0595100286598656,0.0197607558225927,0.00263124080127202,-0.0982403983794375,-0.0207796589402937
"PSA","IPTW","ATE",NA,"50","~3","Within-sex SS","No","Expanded","trees",NA,NA,NA,1.17944565016875,0.63865136118593,0.0649255795089973,-0.0722880164331507,2.43117931677066
"PSA","IPTW","ATE",NA,"50","~3","Within-sex SS","No","Expanded","trees",NA,"Sample weights",NA,2.20016535468925,0.723226755552791,0.00237911149009627,0.782666961150022,3.61766374822847
"PSA","IPTW","ATE",NA,"50","~3","Within-sex SS","Yes","Expanded","trees",NA,NA,NA,0.921238205316473,0.643102589140645,0.152158978887635,-0.339219707763652,2.1816961183966
"PSA","IPTW","ATE",NA,"50","~3","Within-sex SS","Yes","Expanded","trees",NA,"Sample weights",NA,1.849646980067,0.723071800271778,0.0105990988381979,0.432452293297776,3.26684166683622
"PSA","IPTW","ATT",NA,"50","~3","Raw","No","Expanded","trees",NA,NA,NA,-0.0375240157831868,0.0199821062187002,0.0605387610098939,-0.076688224307093,0.00164019274071948
"PSA","IPTW","ATT",NA,"50","~3","Raw","No","Expanded","trees",NA,"Sample weights",NA,-0.0753343067357259,0.0207927874544325,0.000298150946006842,-0.11608742128461,-0.034581192186842
"PSA","IPTW","ATT",NA,"50","~3","Raw","Yes","Expanded","trees",NA,NA,NA,-0.0179777073926246,0.0216090926780414,0.405548231380946,-0.0603307507801739,0.0243753359949247
"PSA","IPTW","ATT",NA,"50","~3","Raw","Yes","Expanded","trees",NA,"Sample weights",NA,-0.0564863882436233,0.0222473082042498,0.0112008571744627,-0.100090311076915,-0.0128824654103312
"PSA","IPTW","ATT",NA,"50","~3","Within-sex SS","No","Expanded","trees",NA,NA,NA,0.604148924271626,0.693990682955342,0.384106814118698,-0.756047819927199,1.96434566847045
"PSA","IPTW","ATT",NA,"50","~3","Within-sex SS","No","Expanded","trees",NA,"Sample weights",NA,1.95714471334234,0.721829177118027,0.00675725184876124,0.542385523200824,3.37190390348385
"PSA","IPTW","ATT",NA,"50","~3","Within-sex SS","Yes","Expanded","trees",NA,NA,NA,-0.0368611054202788,0.747095000926091,0.960654566189894,-1.50114040026534,1.42741818942478
"PSA","IPTW","ATT",NA,"50","~3","Within-sex SS","Yes","Expanded","trees",NA,"Sample weights",NA,1.28536701655912,0.764961027732786,0.0930764659119435,-0.213929047373885,2.78466308049213
"PSA","IPTW","ATE",NA,"60","~1.5","Raw","No","Original","trees",NA,NA,NA,-0.0238265899384488,0.0205699914065555,0.246870768050782,-0.0641430322575961,0.0164898523806985
"PSA","IPTW","ATE",NA,"60","~1.5","Raw","No","Original","trees",NA,"Sample weights",NA,-0.0506025362432684,0.0253427931219611,0.0459888043264775,-0.100273498029962,-0.000931574456575358
"PSA","IPTW","ATE",NA,"60","~1.5","Raw","Yes","Original","trees",NA,NA,NA,-0.0155018823890709,0.0211967430772275,0.464660469042084,-0.0570467354099855,0.0260429706318438
"PSA","IPTW","ATE",NA,"60","~1.5","Raw","Yes","Original","trees",NA,"Sample weights",NA,-0.0393902880768525,0.0265136811195199,0.1375253923043,-0.0913561481686911,0.0125755720149861
"PSA","IPTW","ATE",NA,"60","~1.5","Within-sex SS","No","Original","trees",NA,NA,NA,0.454064980197157,0.696392795759298,0.514460648692787,-0.910839818584225,1.81896977897854
"PSA","IPTW","ATE",NA,"60","~1.5","Within-sex SS","No","Original","trees",NA,"Sample weights",NA,1.21471857192599,0.828838277696462,0.142923690393487,-0.409774601367282,2.83921174521927
"PSA","IPTW","ATE",NA,"60","~1.5","Within-sex SS","Yes","Original","trees",NA,NA,NA,0.253587532881061,0.71521942458663,0.722957531611724,-1.1482167803522,1.65539184611432
"PSA","IPTW","ATE",NA,"60","~1.5","Within-sex SS","Yes","Original","trees",NA,"Sample weights",NA,0.923847607939719,0.863981018575276,0.285068062547137,-0.769524071794053,2.61721928767349
"PSA","IPTW","ATT",NA,"60","~1.5","Raw","No","Original","trees",NA,NA,NA,-0.00305088399927991,0.0221171737879882,0.890300071282881,-0.0463997480635501,0.0402979800649902
"PSA","IPTW","ATT",NA,"60","~1.5","Raw","No","Original","trees",NA,"Sample weights",NA,-0.0248308623805791,0.0239913022372176,0.300795006730565,-0.0718529507077407,0.0221912259465825
"PSA","IPTW","ATT",NA,"60","~1.5","Raw","Yes","Original","trees",NA,NA,NA,-0.00938682707107236,0.0220073640417164,0.669769174851933,-0.0525204679874983,0.0337468138453536
"PSA","IPTW","ATT",NA,"60","~1.5","Raw","Yes","Original","trees",NA,"Sample weights",NA,-0.0209264889809924,0.0240359952470543,0.38406556103907,-0.0680361739977948,0.02618319603581
"PSA","IPTW","ATT",NA,"60","~1.5","Within-sex SS","No","Original","trees",NA,NA,NA,-0.25592103752552,0.745852039775803,0.731540015217123,-1.71776417328183,1.20592209823079
"PSA","IPTW","ATT",NA,"60","~1.5","Within-sex SS","No","Original","trees",NA,"Sample weights",NA,0.432670729481923,0.827934238204427,0.601317142978562,-1.19005055896636,2.05539201793021
"PSA","IPTW","ATT",NA,"60","~1.5","Within-sex SS","Yes","Original","trees",NA,NA,NA,-0.224890456708027,0.746850711288925,0.763357758945724,-1.68869095266244,1.23891003924639
"PSA","IPTW","ATT",NA,"60","~1.5","Within-sex SS","Yes","Original","trees",NA,"Sample weights",NA,0.250033409755391,0.837954642334138,0.765442236613954,-1.39232750989766,1.89239432940844
"PSA","IPTW","ATE",NA,"60","~3","Raw","No","Original","trees",NA,NA,NA,-0.0585313303479778,0.0189438481019768,0.002030198093782,-0.0956605903564498,-0.0214020703395057
"PSA","IPTW","ATE",NA,"60","~3","Raw","No","Original","trees",NA,"Sample weights",NA,-0.0817959486088294,0.0229820310503025,0.000380522693392966,-0.126839901759004,-0.0367519954586553
"PSA","IPTW","ATE",NA,"60","~3","Raw","Yes","Original","trees",NA,NA,NA,-0.0523821142349086,0.0193127590685011,0.00674133194918244,-0.0902344264512702,-0.0145298020185471
"PSA","IPTW","ATE",NA,"60","~3","Raw","Yes","Original","trees",NA,"Sample weights",NA,-0.0682960044668831,0.0234030597971297,0.00356097258167642,-0.114165158797295,-0.0224268501364717
"PSA","IPTW","ATE",NA,"60","~3","Within-sex SS","No","Original","trees",NA,NA,NA,1.60964241267274,0.670996209776799,0.0165350675650877,0.294514007747333,2.92477081759815
"PSA","IPTW","ATE",NA,"60","~3","Within-sex SS","No","Original","trees",NA,"Sample weights",NA,2.45856351220336,0.815872584283028,0.00261529392503114,0.859482631035005,4.05764439337171
"PSA","IPTW","ATE",NA,"60","~3","Within-sex SS","Yes","Original","trees",NA,NA,NA,1.25408132932305,0.688257486685907,0.0685964090505547,-0.0948785566713781,2.60304121531749
"PSA","IPTW","ATE",NA,"60","~3","Within-sex SS","Yes","Original","trees",NA,"Sample weights",NA,1.93259540716662,0.83219062621966,0.0203227700997744,0.301531751504253,3.56365906282899
"PSA","IPTW","ATT",NA,"60","~3","Raw","No","Original","trees",NA,NA,NA,-0.0475096330065546,0.0209863795342492,0.0236881653767897,-0.0886421810595715,-0.00637708495353761
"PSA","IPTW","ATT",NA,"60","~3","Raw","No","Original","trees",NA,"Sample weights",NA,-0.0832853330106074,0.0229076642737635,0.000284037931928391,-0.128183529957119,-0.0383871360640961
"PSA","IPTW","ATT",NA,"60","~3","Raw","Yes","Original","trees",NA,NA,NA,-0.0461220230175311,0.0206941964954379,0.025946139727699,-0.0866819028375845,-0.00556214319747774
"PSA","IPTW","ATT",NA,"60","~3","Raw","Yes","Original","trees",NA,"Sample weights",NA,-0.0773308478963011,0.0228191412720884,0.000715991074812852,-0.122055542947726,-0.0326061528448763
"PSA","IPTW","ATT",NA,"60","~3","Within-sex SS","No","Original","trees",NA,NA,NA,1.00932921395251,0.715056379343726,0.158239758162905,-0.392155536476801,2.41081396438182
"PSA","IPTW","ATT",NA,"60","~3","Within-sex SS","No","Original","trees",NA,"Sample weights",NA,2.29604562137945,0.773111621123129,0.0030142418482441,0.78077468794874,3.81131655481016
"PSA","IPTW","ATT",NA,"60","~3","Within-sex SS","Yes","Original","trees",NA,NA,NA,0.974847380336732,0.725691918578053,0.17932461154161,-0.447482643948024,2.39717740462149
"PSA","IPTW","ATT",NA,"60","~3","Within-sex SS","Yes","Original","trees",NA,"Sample weights",NA,2.25544839333818,0.781741464454564,0.00395646054293832,0.723263277785635,3.78763350889072
"PSA","IPTW","ATE",NA,"60","~1.5","Raw","No","Expanded","trees",NA,NA,NA,-0.0233262024336736,0.0206195338820937,0.258076465637374,-0.0637397462205807,0.0170873413532335
"PSA","IPTW","ATE",NA,"60","~1.5","Raw","No","Expanded","trees",NA,"Sample weights",NA,-0.0491681869983779,0.0255279831613903,0.0542377606741273,-0.0992021145926479,0.000865740595892089
"PSA","IPTW","ATE",NA,"60","~1.5","Raw","Yes","Expanded","trees",NA,NA,NA,-0.0146105396412456,0.0213017759113843,0.49286519656306,-0.0563612532343017,0.0271401739518104
"PSA","IPTW","ATE",NA,"60","~1.5","Raw","Yes","Expanded","trees",NA,"Sample weights",NA,-0.0378121224425099,0.0268251742077141,0.158818844981302,-0.0903884977686422,0.0147642528836225
"PSA","IPTW","ATE",NA,"60","~1.5","Within-sex SS","No","Expanded","trees",NA,NA,NA,0.426356086254214,0.69742350783468,0.541050619808216,-0.940568871073347,1.79328104358177
"PSA","IPTW","ATE",NA,"60","~1.5","Within-sex SS","No","Expanded","trees",NA,"Sample weights",NA,1.14495180540477,0.834377880707439,0.170148557396006,-0.490398790278666,2.78030240108821
"PSA","IPTW","ATE",NA,"60","~1.5","Within-sex SS","Yes","Expanded","trees",NA,NA,NA,0.214953886087029,0.717116967635722,0.764401224742144,-1.19056954318156,1.62047731535562
"PSA","IPTW","ATE",NA,"60","~1.5","Within-sex SS","Yes","Expanded","trees",NA,"Sample weights",NA,0.84842884943439,0.871337819806147,0.330319805923807,-0.859361895753308,2.55621959462209
"PSA","IPTW","ATT",NA,"60","~1.5","Raw","No","Expanded","trees",NA,NA,NA,-0.001128130600165,0.0221078911857292,0.959307907572343,-0.0444588010983247,0.0422025398979947
"PSA","IPTW","ATT",NA,"60","~1.5","Raw","No","Expanded","trees",NA,"Sample weights",NA,-0.022907456545121,0.0240283400501591,0.340525622975962,-0.0700021376517142,0.0241872245614723
"PSA","IPTW","ATT",NA,"60","~1.5","Raw","Yes","Expanded","trees",NA,NA,NA,-0.00761808149141282,0.0222642318781428,0.732263115449408,-0.0512551741160212,0.0360190111331956
"PSA","IPTW","ATT",NA,"60","~1.5","Raw","Yes","Expanded","trees",NA,"Sample weights",NA,-0.0209383801300841,0.0245210885700605,0.393271823481853,-0.0689988305891194,0.0271220703289511
"PSA","IPTW","ATT",NA,"60","~1.5","Within-sex SS","No","Expanded","trees",NA,NA,NA,-0.313974203776878,0.742476620968776,0.672432626541302,-1.76920164023868,1.14125323268492
"PSA","IPTW","ATT",NA,"60","~1.5","Within-sex SS","No","Expanded","trees",NA,"Sample weights",NA,0.38314534795347,0.82332515733153,0.641722073277562,-1.2305423079821,1.99683300388904
"PSA","IPTW","ATT",NA,"60","~1.5","Within-sex SS","Yes","Expanded","trees",NA,NA,NA,-0.230006572247645,0.74885618874323,0.758768027263361,-1.6977377317843,1.23772458728901
"PSA","IPTW","ATT",NA,"60","~1.5","Within-sex SS","Yes","Expanded","trees",NA,"Sample weights",NA,0.292546119481535,0.843912383730415,0.728889752957257,-1.36149175873742,1.94658399770049
"PSA","IPTW","ATE",NA,"60","~3","Raw","No","Expanded","trees",NA,NA,NA,-0.0569802146234807,0.0190443694321273,0.00280476372935111,-0.0943064928187257,-0.0196539364282357
"PSA","IPTW","ATE",NA,"60","~3","Raw","No","Expanded","trees",NA,"Sample weights",NA,-0.0812373717613753,0.0231294882901667,0.000453847674107406,-0.126570335790943,-0.0359044077318077
"PSA","IPTW","ATE",NA,"60","~3","Raw","Yes","Expanded","trees",NA,NA,NA,-0.0505143876585789,0.0209255071066268,0.0158878882118753,-0.0915276279458043,-0.00950114737135353
